8,2,1.0,10.67506804417962
4,2,1.0,9.808673314805887
6,2,1.0,8.45849849372002
5,2,1.0,8.213782954609174
7,3,1.0,7.932936439539652
6,3,1.0,7.69505430240431
5,1,1.0,7.347093545390583
7,2,1.0,6.77338732615349
8,3,1.0,6.319694181534683
8,1,1.0,6.079850538586755
4,1,1.0,5.945224884054235
8,2,2.0,5.372235364954109
5,0,1.0,5.369566973741598
6,1,1.0,5.151612114200253
5,3,1.0,4.954018582141275
7,1,1.0,4.944714034451801
7,2,2.0,4.875878735446363
6,0,1.0,4.496748863293503
4,3,1.0,4.27894452707813
5,1,2.0,4.264195027722627
7,0,1.0,4.082942571522999
4,2,2.0,3.992426184485816
8,0,1.0,3.8943499630805674
8,1,2.0,3.772858559552283
6,2,2.0,3.698528392271248
6,1,2.0,3.654802379299895
6,3,2.0,3.647639782004151
4,2,3.0,3.625079748830175
7,2,3.0,3.490763542063388
4,1,2.0,3.45694631318562
7,1,2.0,3.448251163726323
5,3,2.0,3.443378874143681
4,3,2.0,3.406728883266508
8,3,2.0,3.236055494445036
5,2,3.0,3.235139236448731
4,0,1.0,3.076545197082442
5,2,2.0,2.953873545264532
5,1,3.0,2.708206426789415
8,2,3.0,2.694555081142696
7,3,2.0,2.679837268096469
6,1,3.0,2.630923398989584
6,3,3.0,2.61414298287352
4,3,3.0,2.496355119571118
7,1,3.0,2.472119881814841
7,0,2.0,2.458282091835975
8,1,3.0,2.426325232754901
4,0,2.0,2.383043596908633
8,0,2.0,2.363817293013826
8,3,3.0,2.196521194742223
5,0,2.0,2.151324214017512
8,2,4.0,2.144369483261511
6,2,3.0,2.102845351954969
5,2,4.0,2.033126775346151
4,2,4.0,2.004487259080351
5,3,3.0,2.003411147902021
7,3,3.0,1.992665017278974
7,1,4.0,1.986048579647224
5,1,4.0,1.910013626073177
4,1,3.0,1.898018328959616
5,0,3.0,1.836263694719207
8,0,3.0,1.768283997700391
4,1,5.0,1.743105677746732
8,1,4.0,1.679084339001862
5,1,5.0,1.66753740830737
7,2,4.0,1.584039518823866
7,0,3.0,1.567578254357318
4,2,6.0,1.5592906325090907
6,0,2.0,1.510407549749844
6,2,4.0,1.494538862981472
8,0,4.0,1.4763849275162473
4,1,4.0,1.449714767047874
6,0,3.0,1.4473453984882527
7,3,4.0,1.3986950939584013
6,2,6.0,1.3932689199432633
6,2,5.0,1.373846909701758
8,1,6.0,1.3541841731458133
4,2,5.0,1.348379418027575
7,3,5.0,1.338046324988612
7,2,5.0,1.295584155453839
6,1,4.0,1.289419475204058
6,3,5.0,1.286815746801552
6,2,7.0,1.283074675747298
8,2,5.0,1.275034687592678
5,2,5.0,1.272208592501237
6,3,4.0,1.260971460588248
4,1,7.0,1.260713033825049
7,1,6.0,1.255288150637578
7,2,7.0,1.255167107615634
6,1,6.0,1.2505220161669013
4,0,3.0,1.247039215805005
6,0,4.0,1.242589984013456
4,3,4.0,1.241489417601905
6,1,7.0,1.234175367120962
6,3,6.0,1.2327023136379447
8,2,6.0,1.2172164459942687
7,1,7.0,1.2125953612272533
8,3,4.0,1.211017015205083
7,1,5.0,1.198950714567221
7,0,4.0,1.193801983920008
5,2,7.0,1.188872764709988
6,1,5.0,1.185665192918345
5,0,5.0,1.184632229841579
8,2,7.0,1.169114582399343
8,3,6.0,1.154179206756198
8,1,7.0,1.144320201802257
7,0,5.0,1.127348016637382
6,3,7.0,1.098746866009537
7,3,6.0,1.089503975602404
5,0,4.0,1.068125317621212
4,3,5.0,1.052741368003302
4,2,7.0,1.0515754117338867
5,3,4.0,1.042485201143715
5,2,6.0,1.011524887686734
5,1,6.0,0.9836417586929733
4,0,4.0,0.9761954809716987
4,1,6.0,0.9755831560596869
7,0,6.0,0.9743994924823188
5,3,6.0,0.9565974604587454
8,0,5.0,0.9423330968368777
6,0,5.0,0.9421954570112786
7,2,6.0,0.9416395490610547
5,3,5.0,0.9246415463204056
8,1,5.0,0.9119193962114037
8,3,5.0,0.8924374821130545
8,3,7.0,0.866543524794387
8,0,6.0,0.8253882034485165
6,0,7.0,0.7903840607422368
4,3,6.0,0.7856286794660899
4,3,7.0,0.7794311233898307
6,0,6.0,0.7711616429230443
5,0,7.0,0.7596836385053328
4,0,5.0,0.7558384893176984
7,0,7.0,0.7492338019026051
7,3,7.0,0.73321129287381
5,3,7.0,0.7289690700280372
4,0,7.0,0.6444868811581145
5,1,7.0,0.6438024897933483
4,0,6.0,0.6020329514137928
5,0,6.0,0.502507318124468
8,0,7.0,0.5013239921601912
